Sample	posterior	ESS(posterior)	likelihood	prior
414000	-3938.91693819497	10.3	-4229.424561451431	290.50762325646116
415000	-3940.246531057841	10.2	-4234.951375781619	294.7048447237784
416000	-3946.816825436013	10.2	-4237.683304619847	290.8664791838341
417000	-3929.8850551555224	10.2	-4233.370443129925	303.4853879744021
418000	-3949.083282631555	10.2	-4235.348045225534	286.26476259397947
419000	-3944.765492908412	10.2	-4233.830178897646	289.0646859892338
420000	-3937.147507433111	10.1	-4229.638693939497	292.49118650638576
421000	-3938.1898446807268	10.1	-4231.529532034034	293.3396873533071
422000	-3955.24135065043	10.2	-4234.7625507450175	279.5212000945875
423000	-3948.774279763047	10.2	-4239.951819766457	291.17754000341034
424000	-3943.094700575291	10.1	-4234.875343178578	291.78064260328694
425000	-3953.660712108939	10.2	-4229.019950327858	275.35923821891924
426000	-3959.7790474484195	10.3	-4232.831711216145	273.0526637677254
427000	-3951.208718233439	10.3	-4230.177385677883	278.9686674444436
428000	-3938.500122731045	10.3	-4233.749868121118	295.2497453900733
429000	-3939.266285523804	10.2	-4231.18744342003	291.92115789622574
430000	-3937.8412564473747	10.1	-4232.5369842646505	294.69572781727567
431000	-3944.9052583222333	10.1	-4228.198361612501	283.29310329026754
432000	-3927.465016621294	10.0	-4233.620606282297	306.1555896610025
433000	-3930.061933789601	9.9	-4232.587113031262	302.52517924166085
434000	-3937.9675669117128	9.9	-4227.757243643566	289.7896767318528
435000	-3940.233275755582	9.8	-4217.789607307874	277.5563315522919
436000	-3946.69140910524	9.8	-4232.968039863795	286.2766307585549
437000	-3939.335887306142	9.8	-4235.616983259036	296.2810959528937
438000	-3927.033009215563	9.7	-4234.242355354669	307.20934613910566
439000	-3945.0445416958537	9.7	-4236.181213500758	291.136671804904
440000	-3935.616860792387	9.6	-4229.799278411381	294.1824176189945
441000	-3926.3474561049534	9.6	-4227.272855548866	300.92539944391217
442000	-3933.1722052550695	9.5	-4230.319324411842	297.14711915677265
443000	-3937.8023692528955	9.5	-4226.592012937211	288.78964368431525
444000	-3942.4444608280032	9.4	-4231.538765013169	289.09430418516575
445000	-3937.045259324433	9.4	-4233.579267009311	296.5340076848774
446000	-3943.6167883706535	9.3	-4239.303830746328	295.6870423756741
447000	-3948.5599502588702	9.3	-4236.335401903181	287.77545164431086
448000	-3939.18373754915	9.2	-4238.464142566732	299.2804050175825
449000	-3952.196485313688	9.3	-4239.069954890939	286.87346957725117
450000	-3952.943057236772	9.4	-4240.304456756987	287.3613995202147
451000	-3945.803703231791	9.4	-4233.426211885359	287.62250865356845
452000	-3935.005753936258	9.3	-4233.351074045767	298.3453201095091
453000	-3945.237774800063	9.3	-4228.998076486114	283.7603016860507
454000	-3954.038261351497	9.4	-4229.031308487623	274.9930471361263
455000	-3963.676427033698	9.5	-4230.765856517244	267.0894294835459
456000	-3957.65886336601	9.6	-4235.575698450798	277.91683508478815
457000	-3967.5533307829537	9.7	-4237.409995580643	269.8566647976894
458000	-3975.9544249690043	10.0	-4234.282461817875	258.3280368488703
459000	-3977.3080009008627	10.4	-4235.197237614959	257.88923671409606
460000	-3966.7012524203474	10.5	-4236.9734868260375	270.27223440569037
461000	-3944.0185952378165	10.5	-4236.674312435535	292.65571719771884
462000	-3966.9904746213497	10.7	-4237.554004656036	270.56353003468644
463000	-3950.3834746893835	10.7	-4231.842375472203	281.45890078281917
464000	-3960.2390408034157	10.8	-4232.3377061711935	272.0986653677777
465000	-3958.18102636152	10.9	-4224.149955094983	265.96892873346303
466000	-3932.600759599379	10.8	-4222.080250368567	289.47949076918786
467000	-3947.177549096618	10.9	-4229.695945066217	282.51839596959917
468000	-3935.601042786732	10.8	-4228.418250449803	292.8172076630711
469000	-3937.1736198483936	10.9	-4224.383529322683	287.20990947428925
470000	-3928.9647511219796	10.8	-4226.126577272307	297.16182615032784
471000	-3925.20542854563	10.8	-4222.179616070812	296.9741875251818
472000	-3945.273247759132	10.8	-4220.392149162869	275.1189014037368
473000	-3937.1568334942785	10.8	-4233.569363125908	296.41252963162987
474000	-3938.162521921413	10.7	-4236.256298058156	298.0937761367431
475000	-3920.392509119706	10.7	-4220.267871751825	299.87536263211865
476000	-3929.9748357221915	10.6	-4227.420091073168	297.44525535097637
477000	-3951.2787905967402	10.7	-4222.062905093781	270.784114497041
478000	-3948.5852254530105	10.7	-4227.874955041978	279.2897295889675
479000	-3934.600739657273	10.7	-4227.487568139068	292.8868284817945
480000	-3957.38225064357	10.8	-4237.94638952297	280.5641388794001
481000	-3941.634554061469	10.8	-4240.018714951555	298.3841608900862
482000	-3951.6424379788978	10.8	-4232.673653483443	281.03121550454506
483000	-3950.566545436837	10.8	-4234.681871960662	284.11532652382476
484000	-3965.8261876244633	11.0	-4238.142532935002	272.3163453105388
485000	-3945.476606029658	11.0	-4237.424964980299	291.9483589506407
486000	-3956.6921100002123	11.1	-4240.675432197053	283.98332219684056
487000	-3960.4055379882693	11.2	-4239.040122018349	278.6345840300802
488000	-3964.50474463237	11.3	-4236.270212147211	271.76546751484096
489000	-3946.2685121987784	11.4	-4223.304398675374	277.03588647659546
490000	-3950.796582467269	11.4	-4237.496660455475	286.70007798820546
491000	-3927.979807950337	11.4	-4228.97204458912	300.99223663878274
492000	-3934.2837473715836	11.3	-4230.008239069336	295.72449169775246
493000	-3954.082424856269	11.4	-4231.209982933181	277.1275580769119
494000	-3941.241306046202	11.4	-4233.977606356939	292.73630031073674
495000	-3947.9923348652496	11.4	-4241.129065454514	293.1367305892639
496000	-3939.9020069594717	11.4	-4230.4962208141005	290.594213854629
497000	-3941.258838656186	11.4	-4231.848345828791	290.5895071726051
498000	-3934.8399471275375	11.3	-4232.279686260009	297.43973913247135
499000	-3952.6644847353573	11.5	-4234.842842301046	282.17835756568894
500000	-3921.5280235900404	11.5	-4234.752110001217	313.22408641117676
501000	-3928.743499146277	11.4	-4235.4425717946315	306.6990726483545
502000	-3939.8602503017532	11.4	-4232.062193754665	292.20194345291173
503000	-3926.3523870566014	11.4	-4233.9816523829195	307.6292653263179
504000	-3935.9876318045717	11.4	-4231.650647132333	295.66301532776083
505000	-3947.524642644182	11.4	-4232.199164492231	284.67452184804887
506000	-3955.7409056658307	11.4	-4231.034519985783	275.2936143199524
507000	-3946.6200430284957	11.5	-4231.317498755869	284.6974557273729
508000	-3936.9675358696886	11.4	-4230.498586522992	293.5310506533033
509000	-3935.0271634007713	11.5	-4234.123008725276	299.0958453245049
510000	-3919.924502972596	11.5	-4231.852861949518	311.92835897692197
511000	-3922.676194956768	11.5	-4231.681226294513	309.00503133774527
512000	-3950.561472454557	11.5	-4237.732158449043	287.17068599448567
513000	-3962.0443730522447	11.6	-4237.559745663672	275.5153726114277
514000	-3965.931547296087	11.8	-4239.449215727681	273.5176684315936
515000	-3954.5204583316054	11.8	-4234.4840202360565	279.9635619044512
516000	-3942.6014354293347	11.8	-4229.7609473561515	287.15951192681683
517000	-3944.757741021718	11.8	-4229.708278036597	284.95053701487905
518000	-3946.058100200593	11.8	-4228.3389392986865	282.28083909809357
519000	-3929.5794498296295	11.9	-4228.6706858016705	299.0912359720409
520000	-3946.7971110528183	11.9	-4232.030907123498	285.2337960706795
521000	-3938.6284807449415	11.9	-4226.054308512507	287.42582776756575
522000	-3939.5465915734117	11.9	-4223.953849854537	284.4072582811253
523000	-3933.2397095632123	11.9	-4227.518607255732	294.27889769251937
524000	-3935.372812324804	11.9	-4235.11954919775	299.7467368729457
525000	-3937.3556429594623	11.9	-4229.962559790105	292.6069168306426
526000	-3950.9101631809062	11.9	-4238.098233853198	287.18807067229125
527000	-3961.1595715368894	12.0	-4248.06747286144	286.9079013245512
528000	-3936.869894957796	12.0	-4236.59233711368	299.72244215588336
529000	-3944.615631506243	12.1	-4237.7987472715495	293.1831157653064
530000	-3938.7598105560123	12.1	-4234.149146949345	295.3893363933325
531000	-3956.04251082655	12.2	-4236.295258812484	280.2527479859337
532000	-3937.154645007688	12.2	-4238.865504244093	301.7108592364053
533000	-3944.182912538833	12.2	-4242.5316762452685	298.3487637064355
534000	-3951.17590614029	12.2	-4236.7975801652	285.6216740249102
535000	-3956.71803605173	12.3	-4250.146575117517	293.42853906578745
536000	-3960.6414955193513	12.4	-4248.664953093109	288.0234575737579
537000	-3939.2199455723194	12.4	-4238.259296276242	299.0393507039226
538000	-3946.693719631269	12.4	-4247.714203882462	301.02048425119347
539000	-3946.9056347298074	12.6	-4237.9609918166625	291.0553570868553
540000	-3943.9770542593574	12.6	-4231.230296004024	287.253241744667
541000	-3951.934675106542	12.6	-4230.268081682845	278.3334065763034
542000	-3943.254689676466	12.6	-4224.147616299312	280.8929266228459
543000	-3934.5283205586566	12.6	-4228.345221287574	293.8169007289169
544000	-3935.90894703289	12.6	-4226.483074713586	290.5741276806959
545000	-3952.882761643484	12.6	-4225.777856700892	272.89509505740756
546000	-3926.759718782014	12.6	-4219.72893632568	292.969217543666
547000	-3939.9304771562884	12.6	-4226.232737331289	286.3022601750007
548000	-3960.424856426579	12.7	-4236.543636926535	276.1187804999564
549000	-3944.8243134869745	12.9	-4230.674272528026	285.8499590410518
550000	-3942.127073992819	12.9	-4231.936964991027	289.80989099820783
551000	-3947.991465937934	12.9	-4227.503940508879	279.51247457094513
552000	-3937.338714809803	12.9	-4233.030563443138	295.6918486333346
553000	-3932.817219355051	12.9	-4228.061775221307	295.2445558662557
554000	-3924.0798878896617	12.9	-4231.720782032653	307.64089414299116
555000	-3917.812866022692	12.9	-4234.6541388257765	316.8412728030845
556000	-3924.1537427511803	12.9	-4229.209186715688	305.05544396450773
557000	-3948.8063759769598	12.9	-4236.645037461405	287.8386614844453
558000	-3943.2498050002537	12.9	-4221.481637134272	278.23183213401836
559000	-3948.0679529324852	13.1	-4236.615849020583	288.54789608809733
560000	-3944.800631752501	13.1	-4238.037935729191	293.23730397669044
561000	-3930.7309449159234	13.1	-4233.393796594182	302.662851678259
562000	-3921.7911719343674	13.1	-4235.057404382197	313.2662324478296
563000	-3929.3529200995126	13.0	-4236.824399276759	307.4714791772466
564000	-3934.597743595453	13.0	-4238.489349102981	303.89160550752763
565000	-3942.5819310558973	13.0	-4241.377130071107	298.79519901520985
566000	-3938.586213342206	13.0	-4236.680844737223	298.09463139501725
567000	-3945.2904508858683	13.0	-4238.132802118024	292.842351232156
568000	-3933.06934631536	13.0	-4219.913316937412	286.84397062205187
569000	-3946.3908122921835	13.1	-4219.37119211566	272.98037982347654
570000	-3960.2260537939014	13.2	-4231.109374728552	270.88332093465084
571000	-3964.9561088966466	13.3	-4227.044346272065	262.0882373754182
572000	-3963.2355448427134	13.5	-4224.842322480131	261.6067776374175
573000	-3959.293037355294	13.6	-4229.262572945023	269.9695355897289
574000	-3947.1429240950615	13.6	-4224.686619687112	277.543695592051
575000	-3921.1258610470504	13.6	-4219.803583402429	298.67772235537825
576000	-3955.015632952862	13.7	-4232.778424552951	277.7627916000892
577000	-3951.3645173706527	13.7	-4228.06001159754	276.69549422688783
578000	-3949.9018311788413	13.7	-4221.157721823808	271.2558906449667
579000	-3942.896293024659	13.8	-4217.283795222937	274.3875021982786
580000	-3942.302283191331	13.8	-4224.912942187019	282.6106589956886
581000	-3935.10465669866	13.8	-4220.570499853567	285.4658431549066
582000	-3934.681009907361	13.8	-4229.56774404876	294.8867341413989
583000	-3934.9550690328792	13.8	-4224.172490766154	289.2174217332746
584000	-3923.414770509635	13.8	-4227.37768202541	303.9629115157746
585000	-3926.7792276303676	13.8	-4221.743887887492	294.96466025712425
586000	-3929.2317638964296	13.8	-4226.528094780973	297.2963308845439
587000	-3948.268082971631	13.8	-4223.552216452554	275.2841334809229
588000	-3948.2471450266894	13.8	-4234.079129092385	285.83198406569596
589000	-3935.7363287502185	14.0	-4242.501075703543	306.76474695332473
590000	-3946.613970657802	14.0	-4234.078440094206	287.4644694364037
591000	-3932.111678502616	14.0	-4238.950459216602	306.8387807139859
592000	-3945.2048893434244	14.0	-4235.665737262171	290.46084791874677
593000	-3945.949969151736	14.0	-4231.344879692634	285.3949105408985
594000	-3955.5999631868335	14.1	-4243.039947361598	287.4399841747646
595000	-3930.830194706274	14.1	-4248.812774520386	317.98257981411143
596000	-3938.3133888070242	14.0	-4238.412045863174	300.09865705615005
597000	-3930.513608948019	14.0	-4235.550937217764	305.03732826974493
598000	-3936.8717750281485	14.0	-4231.6099449433295	294.73816991518106
599000	-3942.240184224593	14.1	-4229.918057789633	287.67787356504004
600000	-3962.081970905999	14.3	-4237.994048082395	275.91207717639656
601000	-3952.1563037363867	14.3	-4237.529290844373	285.37298710798603
602000	-3924.132340215366	14.3	-4227.0039736698245	302.8716334544584
603000	-3925.3447353884403	14.3	-4232.967235218618	307.6224998301778
604000	-3930.6629482118465	14.2	-4236.614443937835	305.95149572598854
605000	-3950.347548759755	14.3	-4241.425207842884	291.07765908312945
606000	-3941.24269199529	14.3	-4241.921816001899	300.67912400660913
607000	-3933.939518451843	14.2	-4231.02564157829	297.0861231264467
608000	-3933.56481449931	14.2	-4234.170985232591	300.6061707332811
609000	-3945.085257207819	14.3	-4239.034251558337	293.9489943505184
610000	-3943.1200243222384	14.3	-4236.9855729932615	293.86554867102336
611000	-3963.6721543003678	14.5	-4234.298940863754	270.6267865633865
612000	-3948.091326410612	14.5	-4236.436686889234	288.34536047862207
613000	-3951.3268666149347	14.6	-4236.505964456265	285.17909784133053
614000	-3941.2861507981584	14.6	-4235.450455969266	294.16430517110757
615000	-3928.892863898997	14.5	-4231.59651836411	302.7036544651134
616000	-3926.4440204780267	14.5	-4229.117127871777	302.6731073937497
617000	-3928.8199837209304	14.5	-4235.039471903726	306.2194881827952
618000	-3935.0997071184743	14.4	-4230.918327200464	295.8186200819897
619000	-3946.6418418667954	14.6	-4243.306003209988	296.6641613431928
620000	-3964.479128940793	14.8	-4246.6655635301495	282.1864345893562
621000	-3951.124248390489	14.8	-4230.0609450629245	278.93669667243535
622000	-3951.2050607171936	14.9	-4230.9488347397	279.7437740225065
623000	-3938.1206839002953	14.9	-4242.64791472782	304.52723082752436
624000	-3946.430090559441	14.9	-4234.823879039224	288.39378847978344
625000	-3925.2818933973385	14.8	-4236.10581220843	310.8239188110912
626000	-3947.757510558618	14.9	-4236.8468739794735	289.08936342085536
627000	-3944.734854035203	14.9	-4242.833959230649	298.09910519544604
628000	-3953.765925970456	14.9	-4240.262366266765	286.49644029630855
629000	-3943.593465573653	15.1	-4231.423432909085	287.829967335432
630000	-3955.5004808580907	15.2	-4237.196482824339	281.6960019662483
631000	-3940.3899658206287	15.2	-4237.013857905814	296.623892085185
632000	-3952.4740518771523	15.3	-4240.437989736329	287.9639378591764
633000	-3931.6249485211324	15.2	-4236.006486879726	304.381538358594
634000	-3950.714975119862	15.3	-4237.553525198917	286.8385500790546
635000	-3954.2929165431597	15.3	-4235.295801102952	281.00288455979285
636000	-3960.8670481746344	15.5	-4238.913971254791	278.0469230801567
637000	-3941.967597202899	15.5	-4230.272297538	288.30470033510096
638000	-3953.820004581016	15.6	-4238.972414424361	285.1524098433452
639000	-3935.5147701960786	15.7	-4233.679221303183	298.16445110710447
640000	-3930.7514132738315	15.7	-4236.819180907504	306.06776763367253
641000	-3959.658726076892	15.8	-4237.986829449189	278.3281033722969
642000	-3945.550880363411	15.8	-4231.142874930389	285.59199456697763
643000	-3950.0313557366126	15.9	-4227.283407457708	277.25205172109526
644000	-3951.8807485422612	15.9	-4224.693065292413	272.81231675015187
645000	-3958.769572336161	16.0	-4220.584573898143	261.8150015619824
646000	-3957.4030571780077	16.1	-4236.570229827612	279.1671726496045
647000	-3939.455066714254	16.1	-4224.139589054358	284.68452234010414
648000	-3934.8927665010738	16.1	-4230.209531580966	295.31676507989187
649000	-3928.9916670846446	16.2	-4227.350022814741	298.35835573009683
650000	-3922.126659788821	16.2	-4219.174350513364	297.04769072454235
651000	-3925.374915873552	16.2	-4221.454638780784	296.0797229072321
652000	-3920.3823524327136	16.2	-4221.7412908874285	301.35893845471475
653000	-3924.082142153918	16.1	-4220.971503470342	296.8893613164242
654000	-3949.735293098698	16.2	-4230.157046563334	280.4217534646358
655000	-3945.9137951918333	16.2	-4238.960752574662	293.0469573828292
656000	-3932.395155474929	16.2	-4229.597815537508	297.2026600625784
657000	-3939.3099334467156	16.1	-4232.5135255872165	293.2035921405009
658000	-3956.1166862889468	16.2	-4230.21527852666	274.0985922377133
